id,params,result,time_s
75,"smt.arith.nl.branching=0,smt.arith.nl.cross_nested=0,smt.arith.nl.expensive_patching=0,smt.arith.nl.gb=0,smt.arith.nl.horner=0,smt.arith.nl.optimize_bounds=0,smt.arith.nl.propagate_linear_monomials=1,smt.arith.nl.tangents=0,smt.arith.nl.delay=7,smt.arith.nl.horner_frequency=6",unsat,8.38212
76,"smt.arith.nl.branching=0,smt.arith.nl.cross_nested=0,smt.arith.nl.expensive_patching=0,smt.arith.nl.gb=0,smt.arith.nl.horner=0,smt.arith.nl.optimize_bounds=0,smt.arith.nl.propagate_linear_monomials=1,smt.arith.nl.tangents=0,smt.arith.nl.delay=8,smt.arith.nl.horner_frequency=2",unsat,8.10309
77,"smt.arith.nl.branching=0,smt.arith.nl.cross_nested=0,smt.arith.nl.expensive_patching=0,smt.arith.nl.gb=0,smt.arith.nl.horner=0,smt.arith.nl.optimize_bounds=0,smt.arith.nl.propagate_linear_monomials=1,smt.arith.nl.tangents=0,smt.arith.nl.delay=8,smt.arith.nl.horner_frequency=3",unsat,8.39051
78,"smt.arith.nl.branching=0,smt.arith.nl.cross_nested=0,smt.arith.nl.expensive_patching=0,smt.arith.nl.gb=0,smt.arith.nl.horner=0,smt.arith.nl.optimize_bounds=0,smt.arith.nl.propagate_linear_monomials=1,smt.arith.nl.tangents=0,smt.arith.nl.delay=8,smt.arith.nl.horner_frequency=4",unsat,8.03512
79,"smt.arith.nl.branching=0,smt.arith.nl.cross_nested=0,smt.arith.nl.expensive_patching=0,smt.arith.nl.gb=0,smt.arith.nl.horner=0,smt.arith.nl.optimize_bounds=0,smt.arith.nl.propagate_linear_monomials=1,smt.arith.nl.tangents=0,smt.arith.nl.delay=8,smt.arith.nl.horner_frequency=5",unsat,8.24801
80,"smt.arith.nl.branching=0,smt.arith.nl.cross_nested=0,smt.arith.nl.expensive_patching=0,smt.arith.nl.gb=0,smt.arith.nl.horner=0,smt.arith.nl.optimize_bounds=0,smt.arith.nl.propagate_linear_monomials=1,smt.arith.nl.tangents=0,smt.arith.nl.delay=8,smt.arith.nl.horner_frequency=6",unsat,7.89869
81,"smt.arith.nl.branching=0,smt.arith.nl.cross_nested=0,smt.arith.nl.expensive_patching=0,smt.arith.nl.gb=0,smt.arith.nl.horner=0,smt.arith.nl.optimize_bounds=0,smt.arith.nl.propagate_linear_monomials=1,smt.arith.nl.tangents=0,smt.arith.nl.delay=9,smt.arith.nl.horner_frequency=2",unsat,8.35815
82,"smt.arith.nl.branching=0,smt.arith.nl.cross_nested=0,smt.arith.nl.expensive_patching=0,smt.arith.nl.gb=0,smt.arith.nl.horner=0,smt.arith.nl.optimize_bounds=0,smt.arith.nl.propagate_linear_monomials=1,smt.arith.nl.tangents=0,smt.arith.nl.delay=9,smt.arith.nl.horner_frequency=3",unsat,8.02863
83,"smt.arith.nl.branching=0,smt.arith.nl.cross_nested=0,smt.arith.nl.expensive_patching=0,smt.arith.nl.gb=0,smt.arith.nl.horner=0,smt.arith.nl.optimize_bounds=0,smt.arith.nl.propagate_linear_monomials=1,smt.arith.nl.tangents=0,smt.arith.nl.delay=9,smt.arith.nl.horner_frequency=4",unsat,8.6775
84,"smt.arith.nl.branching=0,smt.arith.nl.cross_nested=0,smt.arith.nl.expensive_patching=0,smt.arith.nl.gb=0,smt.arith.nl.horner=0,smt.arith.nl.optimize_bounds=0,smt.arith.nl.propagate_linear_monomials=1,smt.arith.nl.tangents=0,smt.arith.nl.delay=9,smt.arith.nl.horner_frequency=5",unsat,8.10179
85,"smt.arith.nl.branching=0,smt.arith.nl.cross_nested=0,smt.arith.nl.expensive_patching=0,smt.arith.nl.gb=0,smt.arith.nl.horner=0,smt.arith.nl.optimize_bounds=0,smt.arith.nl.propagate_linear_monomials=1,smt.arith.nl.tangents=0,smt.arith.nl.delay=9,smt.arith.nl.horner_frequency=6",unsat,5.84
86,"smt.arith.nl.branching=0,smt.arith.nl.cross_nested=0,smt.arith.nl.expensive_patching=0,smt.arith.nl.gb=0,smt.arith.nl.horner=0,smt.arith.nl.optimize_bounds=0,smt.arith.nl.propagate_linear_monomials=1,smt.arith.nl.tangents=0,smt.arith.nl.delay=10,smt.arith.nl.horner_frequency=2",unsat,7.95343
87,"smt.arith.nl.branching=0,smt.arith.nl.cross_nested=0,smt.arith.nl.expensive_patching=0,smt.arith.nl.gb=0,smt.arith.nl.horner=0,smt.arith.nl.optimize_bounds=0,smt.arith.nl.propagate_linear_monomials=1,smt.arith.nl.tangents=0,smt.arith.nl.delay=10,smt.arith.nl.horner_frequency=3",unsat,8.00441
88,"smt.arith.nl.branching=0,smt.arith.nl.cross_nested=0,smt.arith.nl.expensive_patching=0,smt.arith.nl.gb=0,smt.arith.nl.horner=0,smt.arith.nl.optimize_bounds=0,smt.arith.nl.propagate_linear_monomials=1,smt.arith.nl.tangents=0,smt.arith.nl.delay=10,smt.arith.nl.horner_frequency=4",unsat,7.93725
89,"smt.arith.nl.branching=0,smt.arith.nl.cross_nested=0,smt.arith.nl.expensive_patching=0,smt.arith.nl.gb=0,smt.arith.nl.horner=0,smt.arith.nl.optimize_bounds=0,smt.arith.nl.propagate_linear_monomials=1,smt.arith.nl.tangents=0,smt.arith.nl.delay=10,smt.arith.nl.horner_frequency=5",unsat,8.63907
90,"smt.arith.nl.branching=0,smt.arith.nl.cross_nested=0,smt.arith.nl.expensive_patching=0,smt.arith.nl.gb=0,smt.arith.nl.horner=0,smt.arith.nl.optimize_bounds=0,smt.arith.nl.propagate_linear_monomials=1,smt.arith.nl.tangents=0,smt.arith.nl.delay=10,smt.arith.nl.horner_frequency=6",unsat,8.34432
91,"smt.arith.nl.branching=0,smt.arith.nl.cross_nested=0,smt.arith.nl.expensive_patching=0,smt.arith.nl.gb=0,smt.arith.nl.horner=0,smt.arith.nl.optimize_bounds=0,smt.arith.nl.propagate_linear_monomials=1,smt.arith.nl.tangents=1,smt.arith.nl.delay=5,smt.arith.nl.horner_frequency=2",unsat,8.22029
92,"smt.arith.nl.branching=0,smt.arith.nl.cross_nested=0,smt.arith.nl.expensive_patching=0,smt.arith.nl.gb=0,smt.arith.nl.horner=0,smt.arith.nl.optimize_bounds=0,smt.arith.nl.propagate_linear_monomials=1,smt.arith.nl.tangents=1,smt.arith.nl.delay=5,smt.arith.nl.horner_frequency=3",unsat,5.88809
93,"smt.arith.nl.branching=0,smt.arith.nl.cross_nested=0,smt.arith.nl.expensive_patching=0,smt.arith.nl.gb=0,smt.arith.nl.horner=0,smt.arith.nl.optimize_bounds=0,smt.arith.nl.propagate_linear_monomials=1,smt.arith.nl.tangents=1,smt.arith.nl.delay=5,smt.arith.nl.horner_frequency=4",unsat,8.13003
94,"smt.arith.nl.branching=0,smt.arith.nl.cross_nested=0,smt.arith.nl.expensive_patching=0,smt.arith.nl.gb=0,smt.arith.nl.horner=0,smt.arith.nl.optimize_bounds=0,smt.arith.nl.propagate_linear_monomials=1,smt.arith.nl.tangents=1,smt.arith.nl.delay=5,smt.arith.nl.horner_frequency=5",unsat,8.14261
95,"smt.arith.nl.branching=0,smt.arith.nl.cross_nested=0,smt.arith.nl.expensive_patching=0,smt.arith.nl.gb=0,smt.arith.nl.horner=0,smt.arith.nl.optimize_bounds=0,smt.arith.nl.propagate_linear_monomials=1,smt.arith.nl.tangents=1,smt.arith.nl.delay=5,smt.arith.nl.horner_frequency=6",unsat,8.07879
96,"smt.arith.nl.branching=0,smt.arith.nl.cross_nested=0,smt.arith.nl.expensive_patching=0,smt.arith.nl.gb=0,smt.arith.nl.horner=0,smt.arith.nl.optimize_bounds=0,smt.arith.nl.propagate_linear_monomials=1,smt.arith.nl.tangents=1,smt.arith.nl.delay=6,smt.arith.nl.horner_frequency=2",unsat,8.86134
97,"smt.arith.nl.branching=0,smt.arith.nl.cross_nested=0,smt.arith.nl.expensive_patching=0,smt.arith.nl.gb=0,smt.arith.nl.horner=0,smt.arith.nl.optimize_bounds=0,smt.arith.nl.propagate_linear_monomials=1,smt.arith.nl.tangents=1,smt.arith.nl.delay=6,smt.arith.nl.horner_frequency=3",unsat,5.67096
98,"smt.arith.nl.branching=0,smt.arith.nl.cross_nested=0,smt.arith.nl.expensive_patching=0,smt.arith.nl.gb=0,smt.arith.nl.horner=0,smt.arith.nl.optimize_bounds=0,smt.arith.nl.propagate_linear_monomials=1,smt.arith.nl.tangents=1,smt.arith.nl.delay=6,smt.arith.nl.horner_frequency=4",unsat,7.87771
99,"smt.arith.nl.branching=0,smt.arith.nl.cross_nested=0,smt.arith.nl.expensive_patching=0,smt.arith.nl.gb=0,smt.arith.nl.horner=0,smt.arith.nl.optimize_bounds=0,smt.arith.nl.propagate_linear_monomials=1,smt.arith.nl.tangents=1,smt.arith.nl.delay=6,smt.arith.nl.horner_frequency=5",unsat,8.41232
100,"smt.arith.nl.branching=0,smt.arith.nl.cross_nested=0,smt.arith.nl.expensive_patching=0,smt.arith.nl.gb=0,smt.arith.nl.horner=0,smt.arith.nl.optimize_bounds=0,smt.arith.nl.propagate_linear_monomials=1,smt.arith.nl.tangents=1,smt.arith.nl.delay=6,smt.arith.nl.horner_frequency=6",unsat,8.06202
101,"smt.arith.nl.branching=0,smt.arith.nl.cross_nested=0,smt.arith.nl.expensive_patching=0,smt.arith.nl.gb=0,smt.arith.nl.horner=0,smt.arith.nl.optimize_bounds=0,smt.arith.nl.propagate_linear_monomials=1,smt.arith.nl.tangents=1,smt.arith.nl.delay=7,smt.arith.nl.horner_frequency=2",unsat,8.72631
102,"smt.arith.nl.branching=0,smt.arith.nl.cross_nested=0,smt.arith.nl.expensive_patching=0,smt.arith.nl.gb=0,smt.arith.nl.horner=0,smt.arith.nl.optimize_bounds=0,smt.arith.nl.propagate_linear_monomials=1,smt.arith.nl.tangents=1,smt.arith.nl.delay=7,smt.arith.nl.horner_frequency=3",unsat,8.00918
103,"smt.arith.nl.branching=0,smt.arith.nl.cross_nested=0,smt.arith.nl.expensive_patching=0,smt.arith.nl.gb=0,smt.arith.nl.horner=0,smt.arith.nl.optimize_bounds=0,smt.arith.nl.propagate_linear_monomials=1,smt.arith.nl.tangents=1,smt.arith.nl.delay=7,smt.arith.nl.horner_frequency=4",unsat,7.92345
104,"smt.arith.nl.branching=0,smt.arith.nl.cross_nested=0,smt.arith.nl.expensive_patching=0,smt.arith.nl.gb=0,smt.arith.nl.horner=0,smt.arith.nl.optimize_bounds=0,smt.arith.nl.propagate_linear_monomials=1,smt.arith.nl.tangents=1,smt.arith.nl.delay=7,smt.arith.nl.horner_frequency=5",unsat,8.29911
105,"smt.arith.nl.branching=0,smt.arith.nl.cross_nested=0,smt.arith.nl.expensive_patching=0,smt.arith.nl.gb=0,smt.arith.nl.horner=0,smt.arith.nl.optimize_bounds=0,smt.arith.nl.propagate_linear_monomials=1,smt.arith.nl.tangents=1,smt.arith.nl.delay=7,smt.arith.nl.horner_frequency=6",unsat,8.03017
106,"smt.arith.nl.branching=0,smt.arith.nl.cross_nested=0,smt.arith.nl.expensive_patching=0,smt.arith.nl.gb=0,smt.arith.nl.horner=0,smt.arith.nl.optimize_bounds=0,smt.arith.nl.propagate_linear_monomials=1,smt.arith.nl.tangents=1,smt.arith.nl.delay=8,smt.arith.nl.horner_frequency=2",unsat,8.44383
107,"smt.arith.nl.branching=0,smt.arith.nl.cross_nested=0,smt.arith.nl.expensive_patching=0,smt.arith.nl.gb=0,smt.arith.nl.horner=0,smt.arith.nl.optimize_bounds=0,smt.arith.nl.propagate_linear_monomials=1,smt.arith.nl.tangents=1,smt.arith.nl.delay=8,smt.arith.nl.horner_frequency=3",unsat,8.53111
108,"smt.arith.nl.branching=0,smt.arith.nl.cross_nested=0,smt.arith.nl.expensive_patching=0,smt.arith.nl.gb=0,smt.arith.nl.horner=0,smt.arith.nl.optimize_bounds=0,smt.arith.nl.propagate_linear_monomials=1,smt.arith.nl.tangents=1,smt.arith.nl.delay=8,smt.arith.nl.horner_frequency=4",unsat,8.08946
109,"smt.arith.nl.branching=0,smt.arith.nl.cross_nested=0,smt.arith.nl.expensive_patching=0,smt.arith.nl.gb=0,smt.arith.nl.horner=0,smt.arith.nl.optimize_bounds=0,smt.arith.nl.propagate_linear_monomials=1,smt.arith.nl.tangents=1,smt.arith.nl.delay=8,smt.arith.nl.horner_frequency=5",unsat,8.05174
110,"smt.arith.nl.branching=0,smt.arith.nl.cross_nested=0,smt.arith.nl.expensive_patching=0,smt.arith.nl.gb=0,smt.arith.nl.horner=0,smt.arith.nl.optimize_bounds=0,smt.arith.nl.propagate_linear_monomials=1,smt.arith.nl.tangents=1,smt.arith.nl.delay=8,smt.arith.nl.horner_frequency=6",unsat,7.70946
111,"smt.arith.nl.branching=0,smt.arith.nl.cross_nested=0,smt.arith.nl.expensive_patching=0,smt.arith.nl.gb=0,smt.arith.nl.horner=0,smt.arith.nl.optimize_bounds=0,smt.arith.nl.propagate_linear_monomials=1,smt.arith.nl.tangents=1,smt.arith.nl.delay=9,smt.arith.nl.horner_frequency=2",unsat,8.28214
112,"smt.arith.nl.branching=0,smt.arith.nl.cross_nested=0,smt.arith.nl.expensive_patching=0,smt.arith.nl.gb=0,smt.arith.nl.horner=0,smt.arith.nl.optimize_bounds=0,smt.arith.nl.propagate_linear_monomials=1,smt.arith.nl.tangents=1,smt.arith.nl.delay=9,smt.arith.nl.horner_frequency=3",unsat,7.98895
113,"smt.arith.nl.branching=0,smt.arith.nl.cross_nested=0,smt.arith.nl.expensive_patching=0,smt.arith.nl.gb=0,smt.arith.nl.horner=0,smt.arith.nl.optimize_bounds=0,smt.arith.nl.propagate_linear_monomials=1,smt.arith.nl.tangents=1,smt.arith.nl.delay=9,smt.arith.nl.horner_frequency=4",unsat,8.31636
114,"smt.arith.nl.branching=0,smt.arith.nl.cross_nested=0,smt.arith.nl.expensive_patching=0,smt.arith.nl.gb=0,smt.arith.nl.horner=0,smt.arith.nl.optimize_bounds=0,smt.arith.nl.propagate_linear_monomials=1,smt.arith.nl.tangents=1,smt.arith.nl.delay=9,smt.arith.nl.horner_frequency=5",unsat,8.08406
115,"smt.arith.nl.branching=0,smt.arith.nl.cross_nested=0,smt.arith.nl.expensive_patching=0,smt.arith.nl.gb=0,smt.arith.nl.horner=0,smt.arith.nl.optimize_bounds=0,smt.arith.nl.propagate_linear_monomials=1,smt.arith.nl.tangents=1,smt.arith.nl.delay=9,smt.arith.nl.horner_frequency=6",unsat,8.36268
116,"smt.arith.nl.branching=0,smt.arith.nl.cross_nested=0,smt.arith.nl.expensive_patching=0,smt.arith.nl.gb=0,smt.arith.nl.horner=0,smt.arith.nl.optimize_bounds=0,smt.arith.nl.propagate_linear_monomials=1,smt.arith.nl.tangents=1,smt.arith.nl.delay=10,smt.arith.nl.horner_frequency=2",unsat,7.64475
117,"smt.arith.nl.branching=0,smt.arith.nl.cross_nested=0,smt.arith.nl.expensive_patching=0,smt.arith.nl.gb=0,smt.arith.nl.horner=0,smt.arith.nl.optimize_bounds=0,smt.arith.nl.propagate_linear_monomials=1,smt.arith.nl.tangents=1,smt.arith.nl.delay=10,smt.arith.nl.horner_frequency=3",unsat,7.95512
118,"smt.arith.nl.branching=0,smt.arith.nl.cross_nested=0,smt.arith.nl.expensive_patching=0,smt.arith.nl.gb=0,smt.arith.nl.horner=0,smt.arith.nl.optimize_bounds=0,smt.arith.nl.propagate_linear_monomials=1,smt.arith.nl.tangents=1,smt.arith.nl.delay=10,smt.arith.nl.horner_frequency=4",unsat,8.07833
119,"smt.arith.nl.branching=0,smt.arith.nl.cross_nested=0,smt.arith.nl.expensive_patching=0,smt.arith.nl.gb=0,smt.arith.nl.horner=0,smt.arith.nl.optimize_bounds=0,smt.arith.nl.propagate_linear_monomials=1,smt.arith.nl.tangents=1,smt.arith.nl.delay=10,smt.arith.nl.horner_frequency=5",unsat,8.40114
120,"smt.arith.nl.branching=0,smt.arith.nl.cross_nested=0,smt.arith.nl.expensive_patching=0,smt.arith.nl.gb=0,smt.arith.nl.horner=0,smt.arith.nl.optimize_bounds=0,smt.arith.nl.propagate_linear_monomials=1,smt.arith.nl.tangents=1,smt.arith.nl.delay=10,smt.arith.nl.horner_frequency=6",unsat,8.00361
121,"smt.arith.nl.branching=0,smt.arith.nl.cross_nested=0,smt.arith.nl.expensive_patching=0,smt.arith.nl.gb=0,smt.arith.nl.horner=0,smt.arith.nl.optimize_bounds=1,smt.arith.nl.propagate_linear_monomials=0,smt.arith.nl.tangents=0,smt.arith.nl.delay=5,smt.arith.nl.horner_frequency=2",unsat,8.37148
122,"smt.arith.nl.branching=0,smt.arith.nl.cross_nested=0,smt.arith.nl.expensive_patching=0,smt.arith.nl.gb=0,smt.arith.nl.horner=0,smt.arith.nl.optimize_bounds=1,smt.arith.nl.propagate_linear_monomials=0,smt.arith.nl.tangents=0,smt.arith.nl.delay=5,smt.arith.nl.horner_frequency=3",unsat,8.01026
123,"smt.arith.nl.branching=0,smt.arith.nl.cross_nested=0,smt.arith.nl.expensive_patching=0,smt.arith.nl.gb=0,smt.arith.nl.horner=0,smt.arith.nl.optimize_bounds=1,smt.arith.nl.propagate_linear_monomials=0,smt.arith.nl.tangents=0,smt.arith.nl.delay=5,smt.arith.nl.horner_frequency=4",unsat,8.29155
124,"smt.arith.nl.branching=0,smt.arith.nl.cross_nested=0,smt.arith.nl.expensive_patching=0,smt.arith.nl.gb=0,smt.arith.nl.horner=0,smt.arith.nl.optimize_bounds=1,smt.arith.nl.propagate_linear_monomials=0,smt.arith.nl.tangents=0,smt.arith.nl.delay=5,smt.arith.nl.horner_frequency=5",unsat,8.37011
125,"smt.arith.nl.branching=0,smt.arith.nl.cross_nested=0,smt.arith.nl.expensive_patching=0,smt.arith.nl.gb=0,smt.arith.nl.horner=0,smt.arith.nl.optimize_bounds=1,smt.arith.nl.propagate_linear_monomials=0,smt.arith.nl.tangents=0,smt.arith.nl.delay=5,smt.arith.nl.horner_frequency=6",unsat,7.97328
126,"smt.arith.nl.branching=0,smt.arith.nl.cross_nested=0,smt.arith.nl.expensive_patching=0,smt.arith.nl.gb=0,smt.arith.nl.horner=0,smt.arith.nl.optimize_bounds=1,smt.arith.nl.propagate_linear_monomials=0,smt.arith.nl.tangents=0,smt.arith.nl.delay=6,smt.arith.nl.horner_frequency=2",unsat,9.11711
127,"smt.arith.nl.branching=0,smt.arith.nl.cross_nested=0,smt.arith.nl.expensive_patching=0,smt.arith.nl.gb=0,smt.arith.nl.horner=0,smt.arith.nl.optimize_bounds=1,smt.arith.nl.propagate_linear_monomials=0,smt.arith.nl.tangents=0,smt.arith.nl.delay=6,smt.arith.nl.horner_frequency=3",unsat,8.77893
128,"smt.arith.nl.branching=0,smt.arith.nl.cross_nested=0,smt.arith.nl.expensive_patching=0,smt.arith.nl.gb=0,smt.arith.nl.horner=0,smt.arith.nl.optimize_bounds=1,smt.arith.nl.propagate_linear_monomials=0,smt.arith.nl.tangents=0,smt.arith.nl.delay=6,smt.arith.nl.horner_frequency=4",unsat,8.0773
129,"smt.arith.nl.branching=0,smt.arith.nl.cross_nested=0,smt.arith.nl.expensive_patching=0,smt.arith.nl.gb=0,smt.arith.nl.horner=0,smt.arith.nl.optimize_bounds=1,smt.arith.nl.propagate_linear_monomials=0,smt.arith.nl.tangents=0,smt.arith.nl.delay=6,smt.arith.nl.horner_frequency=5",unsat,8.39866
130,"smt.arith.nl.branching=0,smt.arith.nl.cross_nested=0,smt.arith.nl.expensive_patching=0,smt.arith.nl.gb=0,smt.arith.nl.horner=0,smt.arith.nl.optimize_bounds=1,smt.arith.nl.propagate_linear_monomials=0,smt.arith.nl.tangents=0,smt.arith.nl.delay=6,smt.arith.nl.horner_frequency=6",unsat,8.09778
131,"smt.arith.nl.branching=0,smt.arith.nl.cross_nested=0,smt.arith.nl.expensive_patching=0,smt.arith.nl.gb=0,smt.arith.nl.horner=0,smt.arith.nl.optimize_bounds=1,smt.arith.nl.propagate_linear_monomials=0,smt.arith.nl.tangents=0,smt.arith.nl.delay=7,smt.arith.nl.horner_frequency=2",unsat,8.31147
132,"smt.arith.nl.branching=0,smt.arith.nl.cross_nested=0,smt.arith.nl.expensive_patching=0,smt.arith.nl.gb=0,smt.arith.nl.horner=0,smt.arith.nl.optimize_bounds=1,smt.arith.nl.propagate_linear_monomials=0,smt.arith.nl.tangents=0,smt.arith.nl.delay=7,smt.arith.nl.horner_frequency=3",unsat,8.30546
133,"smt.arith.nl.branching=0,smt.arith.nl.cross_nested=0,smt.arith.nl.expensive_patching=0,smt.arith.nl.gb=0,smt.arith.nl.horner=0,smt.arith.nl.optimize_bounds=1,smt.arith.nl.propagate_linear_monomials=0,smt.arith.nl.tangents=0,smt.arith.nl.delay=7,smt.arith.nl.horner_frequency=4",unsat,5.98448
134,"smt.arith.nl.branching=0,smt.arith.nl.cross_nested=0,smt.arith.nl.expensive_patching=0,smt.arith.nl.gb=0,smt.arith.nl.horner=0,smt.arith.nl.optimize_bounds=1,smt.arith.nl.propagate_linear_monomials=0,smt.arith.nl.tangents=0,smt.arith.nl.delay=7,smt.arith.nl.horner_frequency=5",unsat,8.36334
135,"smt.arith.nl.branching=0,smt.arith.nl.cross_nested=0,smt.arith.nl.expensive_patching=0,smt.arith.nl.gb=0,smt.arith.nl.horner=0,smt.arith.nl.optimize_bounds=1,smt.arith.nl.propagate_linear_monomials=0,smt.arith.nl.tangents=0,smt.arith.nl.delay=7,smt.arith.nl.horner_frequency=6",unsat,8.56937
136,"smt.arith.nl.branching=0,smt.arith.nl.cross_nested=0,smt.arith.nl.expensive_patching=0,smt.arith.nl.gb=0,smt.arith.nl.horner=0,smt.arith.nl.optimize_bounds=1,smt.arith.nl.propagate_linear_monomials=0,smt.arith.nl.tangents=0,smt.arith.nl.delay=8,smt.arith.nl.horner_frequency=2",unsat,7.88847
137,"smt.arith.nl.branching=0,smt.arith.nl.cross_nested=0,smt.arith.nl.expensive_patching=0,smt.arith.nl.gb=0,smt.arith.nl.horner=0,smt.arith.nl.optimize_bounds=1,smt.arith.nl.propagate_linear_monomials=0,smt.arith.nl.tangents=0,smt.arith.nl.delay=8,smt.arith.nl.horner_frequency=3",unsat,8.04077
138,"smt.arith.nl.branching=0,smt.arith.nl.cross_nested=0,smt.arith.nl.expensive_patching=0,smt.arith.nl.gb=0,smt.arith.nl.horner=0,smt.arith.nl.optimize_bounds=1,smt.arith.nl.propagate_linear_monomials=0,smt.arith.nl.tangents=0,smt.arith.nl.delay=8,smt.arith.nl.horner_frequency=4",unsat,8.3935
139,"smt.arith.nl.branching=0,smt.arith.nl.cross_nested=0,smt.arith.nl.expensive_patching=0,smt.arith.nl.gb=0,smt.arith.nl.horner=0,smt.arith.nl.optimize_bounds=1,smt.arith.nl.propagate_linear_monomials=0,smt.arith.nl.tangents=0,smt.arith.nl.delay=8,smt.arith.nl.horner_frequency=5",unsat,8.07224
140,"smt.arith.nl.branching=0,smt.arith.nl.cross_nested=0,smt.arith.nl.expensive_patching=0,smt.arith.nl.gb=0,smt.arith.nl.horner=0,smt.arith.nl.optimize_bounds=1,smt.arith.nl.propagate_linear_monomials=0,smt.arith.nl.tangents=0,smt.arith.nl.delay=8,smt.arith.nl.horner_frequency=6",unsat,7.91714
141,"smt.arith.nl.branching=0,smt.arith.nl.cross_nested=0,smt.arith.nl.expensive_patching=0,smt.arith.nl.gb=0,smt.arith.nl.horner=0,smt.arith.nl.optimize_bounds=1,smt.arith.nl.propagate_linear_monomials=0,smt.arith.nl.tangents=0,smt.arith.nl.delay=9,smt.arith.nl.horner_frequency=2",unsat,8.04194
142,"smt.arith.nl.branching=0,smt.arith.nl.cross_nested=0,smt.arith.nl.expensive_patching=0,smt.arith.nl.gb=0,smt.arith.nl.horner=0,smt.arith.nl.optimize_bounds=1,smt.arith.nl.propagate_linear_monomials=0,smt.arith.nl.tangents=0,smt.arith.nl.delay=9,smt.arith.nl.horner_frequency=3",unsat,8.40218
143,"smt.arith.nl.branching=0,smt.arith.nl.cross_nested=0,smt.arith.nl.expensive_patching=0,smt.arith.nl.gb=0,smt.arith.nl.horner=0,smt.arith.nl.optimize_bounds=1,smt.arith.nl.propagate_linear_monomials=0,smt.arith.nl.tangents=0,smt.arith.nl.delay=9,smt.arith.nl.horner_frequency=4",unsat,8.13191
144,"smt.arith.nl.branching=0,smt.arith.nl.cross_nested=0,smt.arith.nl.expensive_patching=0,smt.arith.nl.gb=0,smt.arith.nl.horner=0,smt.arith.nl.optimize_bounds=1,smt.arith.nl.propagate_linear_monomials=0,smt.arith.nl.tangents=0,smt.arith.nl.delay=9,smt.arith.nl.horner_frequency=5",unsat,8.37383
145,"smt.arith.nl.branching=0,smt.arith.nl.cross_nested=0,smt.arith.nl.expensive_patching=0,smt.arith.nl.gb=0,smt.arith.nl.horner=0,smt.arith.nl.optimize_bounds=1,smt.arith.nl.propagate_linear_monomials=0,smt.arith.nl.tangents=0,smt.arith.nl.delay=9,smt.arith.nl.horner_frequency=6",unsat,8.05018
146,"smt.arith.nl.branching=0,smt.arith.nl.cross_nested=0,smt.arith.nl.expensive_patching=0,smt.arith.nl.gb=0,smt.arith.nl.horner=0,smt.arith.nl.optimize_bounds=1,smt.arith.nl.propagate_linear_monomials=0,smt.arith.nl.tangents=0,smt.arith.nl.delay=10,smt.arith.nl.horner_frequency=2",unsat,8.43721
147,"smt.arith.nl.branching=0,smt.arith.nl.cross_nested=0,smt.arith.nl.expensive_patching=0,smt.arith.nl.gb=0,smt.arith.nl.horner=0,smt.arith.nl.optimize_bounds=1,smt.arith.nl.propagate_linear_monomials=0,smt.arith.nl.tangents=0,smt.arith.nl.delay=10,smt.arith.nl.horner_frequency=3",unsat,8.55205
148,"smt.arith.nl.branching=0,smt.arith.nl.cross_nested=0,smt.arith.nl.expensive_patching=0,smt.arith.nl.gb=0,smt.arith.nl.horner=0,smt.arith.nl.optimize_bounds=1,smt.arith.nl.propagate_linear_monomials=0,smt.arith.nl.tangents=0,smt.arith.nl.delay=10,smt.arith.nl.horner_frequency=4",unsat,8.36903
149,"smt.arith.nl.branching=0,smt.arith.nl.cross_nested=0,smt.arith.nl.expensive_patching=0,smt.arith.nl.gb=0,smt.arith.nl.horner=0,smt.arith.nl.optimize_bounds=1,smt.arith.nl.propagate_linear_monomials=0,smt.arith.nl.tangents=0,smt.arith.nl.delay=10,smt.arith.nl.horner_frequency=5",unsat,6.09485
150,"smt.arith.nl.branching=0,smt.arith.nl.cross_nested=0,smt.arith.nl.expensive_patching=0,smt.arith.nl.gb=0,smt.arith.nl.horner=0,smt.arith.nl.optimize_bounds=1,smt.arith.nl.propagate_linear_monomials=0,smt.arith.nl.tangents=0,smt.arith.nl.delay=10,smt.arith.nl.horner_frequency=6",unsat,8.11959
151,"smt.arith.nl.branching=0,smt.arith.nl.cross_nested=0,smt.arith.nl.expensive_patching=0,smt.arith.nl.gb=0,smt.arith.nl.horner=0,smt.arith.nl.optimize_bounds=1,smt.arith.nl.propagate_linear_monomials=0,smt.arith.nl.tangents=1,smt.arith.nl.delay=5,smt.arith.nl.horner_frequency=2",unsat,8.04526
152,"smt.arith.nl.branching=0,smt.arith.nl.cross_nested=0,smt.arith.nl.expensive_patching=0,smt.arith.nl.gb=0,smt.arith.nl.horner=0,smt.arith.nl.optimize_bounds=1,smt.arith.nl.propagate_linear_monomials=0,smt.arith.nl.tangents=1,smt.arith.nl.delay=5,smt.arith.nl.horner_frequency=3",unsat,7.90286
