"File","SZS","ExitCode","Seconds"
"C:\TPTP\TPTP-v9.3.1\Problems\CSR\CSR134^1.p","Theorem","0","0.28"
"C:\TPTP\TPTP-v9.3.1\Problems\CSR\CSR132^2.p","Theorem","0","0.29"
"C:\TPTP\TPTP-v9.3.1\Problems\CSR\CSR136^1.p","Theorem","0","0.63"
"C:\TPTP\TPTP-v9.3.1\Problems\CSR\CSR134^2.p","Theorem","0","0.66"
"C:\TPTP\TPTP-v9.3.1\Problems\CSR\CSR135^2.p","Theorem","0","0.63"
"C:\TPTP\TPTP-v9.3.1\Problems\CSR\CSR136^2.p","Theorem","0","0.62"
"C:\TPTP\TPTP-v9.3.1\Problems\CSR\CSR135^1.p","Theorem","0","0.65"
"C:\TPTP\TPTP-v9.3.1\Problems\CSR\CSR137^2.p","Theorem","0","0.6"
"C:\TPTP\TPTP-v9.3.1\Problems\CSR\CSR137^1.p","Theorem","0","0.61"
"C:\TPTP\TPTP-v9.3.1\Problems\CSR\CSR139^1.p","GaveUp","0","0.56"
"C:\TPTP\TPTP-v9.3.1\Problems\CSR\CSR138^1.p","Theorem","0","0.59"
"C:\TPTP\TPTP-v9.3.1\Problems\CSR\CSR138^2.p","Theorem","0","0.57"
"C:\TPTP\TPTP-v9.3.1\Problems\CSR\CSR140^1.p","Theorem","0","1"
"C:\TPTP\TPTP-v9.3.1\Problems\CSR\CSR140^2.p","Theorem","0","1"
"C:\TPTP\TPTP-v9.3.1\Problems\CSR\CSR141^2.p","Theorem","0","0.57"
"C:\TPTP\TPTP-v9.3.1\Problems\CSR\CSR141^3.p","CounterSatisfiable","0","0.57"
"C:\TPTP\TPTP-v9.3.1\Problems\CSR\CSR142^2.p","Theorem","0","0.57"
"C:\TPTP\TPTP-v9.3.1\Problems\CSR\CSR142^3.p","CounterSatisfiable","0","0.56"
"C:\TPTP\TPTP-v9.3.1\Problems\CSR\CSR142^1.p","Theorem","0","0.57"
"C:\TPTP\TPTP-v9.3.1\Problems\CSR\CSR141^1.p","Theorem","0","0.58"
"C:\TPTP\TPTP-v9.3.1\Problems\CSR\CSR143^1.p","Theorem","0","0.56"
"C:\TPTP\TPTP-v9.3.1\Problems\CSR\CSR143^2.p","Theorem","0","0.55"
"C:\TPTP\TPTP-v9.3.1\Problems\CSR\CSR143^3.p","CounterSatisfiable","0","0.55"
"C:\TPTP\TPTP-v9.3.1\Problems\CSR\CSR144^1.p","Theorem","0","0.55"
"C:\TPTP\TPTP-v9.3.1\Problems\CSR\CSR144^3.p","CounterSatisfiable","0","0.46"
"C:\TPTP\TPTP-v9.3.1\Problems\CSR\CSR145^2.p","Theorem","0","0.45"
"C:\TPTP\TPTP-v9.3.1\Problems\CSR\CSR146^2.p","Theorem","0","0.44"
"C:\TPTP\TPTP-v9.3.1\Problems\CSR\CSR145^1.p","Theorem","0","0.46"
"C:\TPTP\TPTP-v9.3.1\Problems\CSR\CSR146^3.p","Theorem","0","0.44"
"C:\TPTP\TPTP-v9.3.1\Problems\CSR\CSR148^1.p","Theorem","0","0.43"
"C:\TPTP\TPTP-v9.3.1\Problems\CSR\CSR145^3.p","GaveUp","0","0.44"
"C:\TPTP\TPTP-v9.3.1\Problems\CSR\CSR148^2.p","Theorem","0","0.43"
"C:\TPTP\TPTP-v9.3.1\Problems\CSR\CSR146^1.p","Theorem","0","0.44"
"C:\TPTP\TPTP-v9.3.1\Problems\CSR\CSR149^1.p","Theorem","0","0.44"
"C:\TPTP\TPTP-v9.3.1\Problems\COM\COM189^1.p","Timeout","0","10.08"
"C:\TPTP\TPTP-v9.3.1\Problems\COM\COM188^1.p","Timeout","0","10.11"
"C:\TPTP\TPTP-v9.3.1\Problems\CSR\CSR149^2.p","Theorem","0","0.1"
"C:\TPTP\TPTP-v9.3.1\Problems\CSR\CSR150^1.p","Theorem","0","0.32"
"C:\TPTP\TPTP-v9.3.1\Problems\COM\COM191^1.p","Timeout","0","10.12"
"C:\TPTP\TPTP-v9.3.1\Problems\COM\COM192^1.p","Timeout","0","10.14"
"C:\TPTP\TPTP-v9.3.1\Problems\CSR\CSR151^1.p","Theorem","0","0.76"
"C:\TPTP\TPTP-v9.3.1\Problems\CSR\CSR151^2.p","Theorem","0","0.75"
"C:\TPTP\TPTP-v9.3.1\Problems\CSR\CSR151^3.p","Theorem","0","0.75"
"C:\TPTP\TPTP-v9.3.1\Problems\CSR\CSR152^2.p","Theorem","0","0.75"
"C:\TPTP\TPTP-v9.3.1\Problems\CSR\CSR152^1.p","Theorem","0","0.75"
"C:\TPTP\TPTP-v9.3.1\Problems\COM\COM193^1.p","Timeout","0","10.2"
"C:\TPTP\TPTP-v9.3.1\Problems\CSR\CSR153^1.p","GaveUp","0","1.8"
"C:\TPTP\TPTP-v9.3.1\Problems\COM\COM196^1.p","Timeout","0","10.14"
"C:\TPTP\TPTP-v9.3.1\Problems\COM\COM197^1.p","Timeout","0","10.16"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT002^1.p","Theorem","0","3.84"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT056^1.p","Theorem","0","3.82"
"C:\TPTP\TPTP-v9.3.1\Problems\COM\COM198^1.p","Timeout","0","10.11"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT113^1.p","Theorem","0","5.09"
"C:\TPTP\TPTP-v9.3.1\Problems\COM\COM199^1.p","Timeout","0","10.22"
"C:\TPTP\TPTP-v9.3.1\Problems\COM\COM200^1.p","Timeout","0","10.14"
"C:\TPTP\TPTP-v9.3.1\Problems\COM\COM201^1.p","Timeout","0","10.12"
"C:\TPTP\TPTP-v9.3.1\Problems\COM\COM202^1.p","Timeout","0","10.15"
"C:\TPTP\TPTP-v9.3.1\Problems\COM\COM204^1.p","Timeout","0","10.08"
"C:\TPTP\TPTP-v9.3.1\Problems\COM\COM207^1.p","Timeout","0","10.12"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT124^1.p","Theorem","0","3.03"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT123^1.p","Theorem","0","3.08"
"C:\TPTP\TPTP-v9.3.1\Problems\COM\COM210^1.p","Timeout","0","10.18"
"C:\TPTP\TPTP-v9.3.1\Problems\COM\COM211^1.p","Timeout","0","10.14"
"C:\TPTP\TPTP-v9.3.1\Problems\CSR\CSR119^3.p","Timeout","0","10.12"
"C:\TPTP\TPTP-v9.3.1\Problems\CSR\CSR120^3.p","Timeout","0","10.18"
"C:\TPTP\TPTP-v9.3.1\Problems\CSR\CSR133^2.p","Timeout","0","10.19"
"C:\TPTP\TPTP-v9.3.1\Problems\CSR\CSR139^2.p","Timeout","0","10.22"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT129^1.p","Theorem","0","3.51"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT130^1.p","Theorem","0","3.08"
"C:\TPTP\TPTP-v9.3.1\Problems\CSR\CSR144^2.p","Timeout","0","10.07"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT132^1.p","Theorem","0","2.34"
"C:\TPTP\TPTP-v9.3.1\Problems\CSR\CSR148^3.p","Timeout","0","10.21"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT136^1.p","Theorem","0","2.64"
"C:\TPTP\TPTP-v9.3.1\Problems\CSR\CSR149^3.p","Timeout","0","10.14"
"C:\TPTP\TPTP-v9.3.1\Problems\CSR\CSR150^3.p","Timeout","0","10.17"
"C:\TPTP\TPTP-v9.3.1\Problems\CSR\CSR150^2.p","Timeout","0","10.19"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT139^1.p","GaveUp","0","1.56"
"C:\TPTP\TPTP-v9.3.1\Problems\CSR\CSR152^3.p","Timeout","0","10.21"
"C:\TPTP\TPTP-v9.3.1\Problems\CSR\CSR153^2.p","Timeout","0","10.18"
"C:\TPTP\TPTP-v9.3.1\Problems\CSR\CSR153^3.p","Timeout","0","10.12"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT056^2.p","Timeout","0","10.05"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT144^1.p","Theorem","0","1.06"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT143^1.p","GaveUp","0","1.12"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT114^1.p","Timeout","0","10.1"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT115^1.p","Timeout","0","10.12"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT147^1.p","Theorem","0","0.76"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT118^1.p","Timeout","0","10.18"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT117^1.p","Timeout","0","10.25"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT119^1.p","Timeout","0","10.12"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT152^1.p","Theorem","0","1.55"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT121^1.p","Timeout","0","10.08"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT120^1.p","Timeout","0","10.12"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT154^1.p","Theorem","0","3.48"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT122^1.p","Timeout","0","10.1"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT125^1.p","Timeout","0","10.11"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT157^1.p","Theorem","0","5.16"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT159^1.p","Theorem","0","5.06"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT160^1.p","Theorem","0","5.06"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT162^1.p","Theorem","0","4.11"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT126^1.p","Timeout","0","10.17"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT127^1.p","Timeout","0","10.18"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT128^1.p","Timeout","0","10.19"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT131^1.p","Timeout","0","10.14"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT134^1.p","Timeout","0","10.13"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT133^1.p","Timeout","0","10.16"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT135^1.p","Timeout","0","10.18"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT137^1.p","Timeout","0","10.14"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT138^1.p","Timeout","0","10.1"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT141^1.p","Timeout","0","10.08"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT140^1.p","Timeout","0","10.11"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT142^1.p","Timeout","0","10.11"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT145^1.p","Timeout","0","10.11"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT149^1.p","Timeout","0","10.06"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT148^1.p","Timeout","0","10.08"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT150^1.p","Timeout","0","10.06"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT146^1.p","Timeout","0","10.19"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT178^1.p","Theorem","0","2.79"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT151^1.p","Timeout","0","10.1"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT153^1.p","Timeout","0","10.15"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT155^1.p","Timeout","0","10.12"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT156^1.p","Timeout","0","10.12"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT158^1.p","Timeout","0","10.14"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT161^1.p","Timeout","0","10.1"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT163^1.p","Timeout","0","10.08"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT164^1.p","Timeout","0","10.09"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT187^1.p","Theorem","0","4.05"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT165^1.p","Timeout","0","10.09"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT167^1.p","Timeout","0","10.07"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT168^1.p","Timeout","0","10.14"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT169^1.p","Timeout","0","10.15"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT170^1.p","Timeout","0","10.15"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT171^1.p","Timeout","0","10.2"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT172^1.p","Timeout","0","10.19"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT173^1.p","Timeout","0","10.2"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT174^1.p","Timeout","0","10.21"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT181^1.p","Theorem","0","7.75"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT166^1.p","Timeout","0","13.09"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT175^1.p","Timeout","0","10.08"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT176^1.p","Timeout","0","10.1"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT177^1.p","Timeout","0","10.15"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT179^1.p","Timeout","0","10.15"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT180^1.p","Timeout","0","10.13"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT182^1.p","Timeout","0","10.14"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT183^1.p","Timeout","0","10.14"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT206^1.p","Theorem","0","3.96"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT207^1.p","Theorem","0","3.93"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT184^1.p","Timeout","0","10.12"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT185^1.p","Timeout","0","10.08"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT186^1.p","Timeout","0","10.09"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT188^1.p","Timeout","0","10.17"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT190^1.p","Timeout","0","10.15"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT189^1.p","Timeout","0","10.16"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT214^1.p","Theorem","0","2.41"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT193^1.p","Timeout","0","10.16"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT192^1.p","Timeout","0","10.18"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT191^1.p","Timeout","0","10.22"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT194^1.p","Timeout","0","10.18"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT195^1.p","Timeout","0","10.22"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT196^1.p","Timeout","0","10.19"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT197^1.p","Timeout","0","10.23"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT198^1.p","Timeout","0","10.08"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT199^1.p","Timeout","0","10.11"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT200^1.p","Timeout","0","10.21"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT201^1.p","Timeout","0","10.13"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT203^1.p","Timeout","0","10.11"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT202^1.p","Timeout","0","10.14"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT204^1.p","Timeout","0","10.18"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT205^1.p","Timeout","0","10.16"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT208^1.p","Timeout","0","10.16"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT209^1.p","Timeout","0","10.15"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT210^1.p","Timeout","0","10.15"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT212^1.p","Timeout","0","10.09"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT211^1.p","Timeout","0","10.2"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT234^1.p","Theorem","0","3.34"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT213^1.p","Timeout","0","10.09"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT215^1.p","Timeout","0","10.1"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT216^1.p","Timeout","0","10.16"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT239^1.p","Theorem","0","3.91"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT217^1.p","Timeout","0","10.13"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT221^1.p","Timeout","0","10.07"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT219^1.p","Timeout","0","10.14"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT220^1.p","Timeout","0","10.17"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT218^1.p","Timeout","0","10.19"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT223^1.p","Timeout","0","10.09"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT222^1.p","Timeout","0","10.13"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT224^1.p","Timeout","0","10.15"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT225^1.p","Timeout","0","10.1"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT226^1.p","Timeout","0","10.08"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT227^1.p","Timeout","0","10.06"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT228^1.p","Timeout","0","10.13"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT229^1.p","Timeout","0","10.12"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT253^1.p","Theorem","0","1.94"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT231^1.p","Timeout","0","10.11"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT230^1.p","Timeout","0","10.14"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT233^1.p","Timeout","0","10.25"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT235^1.p","Timeout","0","10.12"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT262^1.p","GaveUp","0","5.07"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT263^1.p","GaveUp","0","4.98"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT264^1.p","GaveUp","0","3.96"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT261^1.p","GaveUp","0","5.09"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT259^1.p","GaveUp","0","5.1"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT266^1.p","GaveUp","0","3.92"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT232^1.p","Timeout","0","14.02"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT260^1.p","GaveUp","0","5.09"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT267^1.p","GaveUp","0","1.69"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT265^1.p","GaveUp","0","3.92"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT236^1.p","Timeout","0","10.07"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT238^1.p","Timeout","0","10.07"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT237^1.p","Timeout","0","10.14"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT268^1.p","GaveUp","0","0.14"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT269^1.p","GaveUp","0","0.14"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT270^1.p","GaveUp","0","0.16"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT271^1.p","GaveUp","0","0.17"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT272^1.p","GaveUp","0","0.18"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT273^1.p","GaveUp","0","0.18"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT240^1.p","Timeout","0","10.12"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT275^1.p","GaveUp","0","0.21"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT277^1.p","GaveUp","0","0.22"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT278^1.p","GaveUp","0","0.22"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT279^1.p","GaveUp","0","0.26"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT280^1.p","Theorem","0","0.25"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT281^1.p","GaveUp","0","0.23"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT282^1.p","Theorem","0","0.19"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT283^1.p","GaveUp","0","0.2"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT241^1.p","Timeout","0","10.09"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT242^1.p","Timeout","0","10.14"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT243^1.p","Timeout","0","10.17"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT290^1.p","GaveUp","0","1.18"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT245^1.p","Timeout","0","10.08"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT244^1.p","Timeout","0","10.1"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT246^1.p","Timeout","0","10.12"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT247^1.p","Timeout","0","10.14"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT294^1.p","Theorem","0","3.39"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT248^1.p","Timeout","0","10.26"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT249^1.p","Timeout","0","10.24"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT297^1.p","Theorem","0","2.84"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT250^1.p","Timeout","0","10.17"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT251^1.p","Timeout","0","10.12"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT252^1.p","Timeout","0","10.15"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT254^1.p","Timeout","0","10.1"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT255^1.p","Timeout","0","10.09"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT258^1.p","Timeout","0","10.11"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT257^1.p","Timeout","0","10.14"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT256^1.p","Timeout","0","10.16"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT274^1.p","Timeout","0","10.19"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT276^1.p","Timeout","0","10.19"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT284^1.p","Timeout","0","10.18"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT286^1.p","Timeout","0","10.17"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT285^1.p","Timeout","0","10.19"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT287^1.p","Timeout","0","10.21"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT289^1.p","Timeout","0","10.18"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT288^1.p","Timeout","0","10.19"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT315^1.p","Theorem","0","5.09"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT291^1.p","Timeout","0","10.19"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT292^1.p","Timeout","0","10.15"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT293^1.p","Timeout","0","10.15"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT295^1.p","Timeout","0","10.16"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT320^1.p","Theorem","0","0.09"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT319^1.p","Theorem","0","0.14"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT322^1.p","GaveUp","0","0.09"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT321^1.p","GaveUp","0","0.1"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT296^1.p","Timeout","0","10.16"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT324^1.p","Theorem","0","0.11"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT323^1.p","GaveUp","0","0.12"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT298^1.p","Timeout","0","10.08"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT299^1.p","Timeout","0","10.06"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT300^1.p","Timeout","0","10.05"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT333^3.p","Theorem","0","1.01"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT334^19.p","Theorem","0","1"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT334^21.p","Theorem","0","1"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT333^6.p","Theorem","0","1.01"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT334^12.p","Theorem","0","1"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT334^23.p","Theorem","0","0.99"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT334^8.p","Theorem","0","0.97"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT335^12.p","CounterSatisfiable","0","0.97"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT335^18.p","CounterSatisfiable","0","0.09"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT335^2.p","CounterSatisfiable","0","0.07"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT301^1.p","Timeout","0","10.07"
"C:\TPTP\TPTP-v9.3.1\Problems\DAT\DAT338^1.p","GaveUp","0","0.06"
